cell_id,voltage_mean,voltage_std,voltage_max,voltage_min,temperature_mean,temperature_max,capacity,capacity_fade,cycle_number,SOH
1,3.8132550251782895,0.2187307936108072,4.1999726,2.699935,40.36763177749418,41.586704,1174.6930781473693,-3.2311457942550987,67,0.7911414581355491
1,3.81094312388408,0.2220160234427176,4.1999321,2.7000153,40.35394809303726,41.586704,1170.848887517985,-3.8441906293842294,68,0.788552442641665
1,3.810580038183053,0.2228255272661272,4.2000527,2.7000954,40.36436692657541,41.586704,1168.6152577688972,-2.233629749087868,69,0.7870481202535435
1,3.813719610866112,0.2190953195869262,4.2000127,2.6998949,40.31918199394856,41.561733,1166.2813363173032,-2.333921451594051,70,0.7854762526272355
1,3.813719610866112,0.2190953195869262,4.2000127,2.6998949,40.31918199394856,41.561733,1166.2813363173032,0.0,71,0.7854762526272355
1,3.811189827921783,0.222649194121939,4.2000127,2.6998549,40.3612630912157,41.574238,1162.9101841021304,-3.371152215172742,72,0.7832058227347611
1,3.810698403837241,0.2235685086720041,4.2000527,2.7001355,40.41774515626306,41.574238,1160.3851611368552,-2.525022965275184,73,0.7815052505702225
1,3.810337666480128,0.2243001434356393,4.2000928,2.7000954,40.36259633333333,41.586704,1158.333367776583,-2.0517933602723133,74,0.7801233927717593
1,3.811571157986336,0.2228342977900871,4.1999497,2.699832,40.34326037380253,41.624142,1155.808463228518,-2.524904548065024,75,0.7784229003597672
1,3.8104621884984513,0.2246846421926403,4.2000299,2.6999123,40.34577660501663,41.499325,1153.536550854468,-2.2719123740498617,76,0.7768927950907409
1,3.810274404638069,0.2251595463877704,4.1999898,2.6997919,40.37030054684029,41.499325,1151.739976724209,-1.7965741302589322,77,0.7756828243302907
1,3.812037001404613,0.2230404705400975,4.1999497,2.7000725,40.36664986034463,41.499325,1150.1671318057226,-1.572844918486453,78,0.7746235324647125
1,3.810421378348137,0.2252930904232461,4.1998291,2.6999924,40.37917218568078,41.486858,1147.46139237727,-2.7057394284527163,79,0.772801249966771
1,3.810296249262128,0.2256898454595522,4.1999898,2.6999524,40.35615980491658,41.486858,1145.216919152805,-2.244473224464855,80,0.7712896246302621
1,3.813243198157732,0.222301805462092,4.20011,2.7000725,40.39766955997992,41.611675,1143.6511779329426,-1.5657412198625025,81,0.7702351170190496
1,3.810756681725672,0.2254643118188438,4.1999097,2.6999924,40.32977521245889,41.449417,1140.4939481976116,-3.1572297353309295,82,0.7681087613071236
2,3.780751915334028,0.235468151787245,4.199935,2.699652,40.06382222800179,41.233673,1478.050135150491,0.0,0,1.0
2,3.781610474625836,0.2357473013088266,4.1998949,2.6999323,40.03571922680784,41.183769,1465.7202687412814,-12.329866409209671,1,0.9916580188208878
2,3.782411614130107,0.2354244423472121,4.1998148,2.6999323,40.04972668909541,41.158836,1457.414062367136,-8.306206374145404,2,0.986038313388298
2,3.783200288066992,0.2350022208447684,4.1999903,2.6999474,40.02047988358263,41.258644,1448.3976987124,-9.016363654736097,3,0.9799381389488037
2,3.784019064816227,0.2345332290886739,4.1998296,2.7000275,40.0324200260485,41.196236,1441.3325064000946,-7.065192312305271,4,0.9751580627225084
2,3.784723453746667,0.2341918362032541,4.2000303,2.6999874,40.03372657531644,41.183769,1434.4397615576945,-6.892744842400134,5,0.9704946587699095
2,3.785378698580796,0.2337667767684588,4.2000704,2.7001479,40.02091356986731,41.171303,1428.218073080768,-6.221688476926602,6,0.9662852694339429
2,3.7863228293318514,0.2331507434322942,4.2001209,2.6998377,40.04097705165493,41.258644,1422.4615526346995,-5.756520446068407,7,0.9623905974541711
2,3.786954376403275,0.2328401813527292,4.1998806,2.7000382,40.04702676542827,41.233673,1416.653949259291,-5.807603375408462,8,0.958461364448271
2,3.787522383929016,0.2324901721605755,4.1999207,2.6999981,40.061118777366126,41.233673,1411.124725636469,-5.5292236228219735,9,0.9547204740066494
2,3.7881297163140295,0.2320451192357473,4.1998005,2.6999981,40.03745929146483,41.196236,1405.7186758735263,-5.406049762942757,10,0.9510629189384024
2,3.788736260752384,0.2316595133970154,4.1999607,2.699918,40.07402535030748,41.258644,1400.17911925157,-5.539556621956308,11,0.9473150375301765
2,3.789413088639299,0.231234386689324,4.1998806,2.6999981,40.05384481503418,41.24614,1394.4671706626732,-5.711948588896803,12,0.9434505213997306
2,3.790009202065867,0.230828922497371,4.1999207,2.699918,40.04084436337752,41.233673,1388.7421896277406,-5.724981034932625,13,0.9395771879458896
2,3.790561655848157,0.2304356561210801,4.2000809,2.7001183,40.07296746877382,41.24614,1383.1619481035746,-5.580241524166013,14,0.9358017804739382
2,3.791754102664788,0.2294534607281784,4.2000775,2.6999547,40.11125154993274,41.408356,1372.0126132546338,-11.149334848940725,16,0.9282585080342618
2,3.792890817559274,0.2286983323330306,4.1999173,2.6999147,40.0672464859164,41.383389,1360.47733020587,-11.535283048763858,18,0.9204541157647199
2,3.793505171326607,0.2282604243128499,4.2000613,2.7001791,40.091444491970286,41.370922,1354.7777667384237,-5.699563467446296,19,0.9165979789991926
2,3.7942206218570687,0.2277214050666511,4.200026,2.6998632,39.99614938288993,41.296082,1348.2155488523476,-6.562217886076041,20,0.912158198689976
2,3.794650527363184,0.2276368488127788,4.2001061,2.6999834,40.01993236279131,41.345989,1342.9975351886394,-5.218013663708234,21,0.9086278626481766
2,3.79536855193332,0.2269287736327453,4.1999202,2.7000377,40.06326819195108,41.383389,1337.1634063130623,-5.8341288755771075,22,0.904680683363231
2,3.795732284430071,0.2269708038422572,4.1999602,2.6999977,40.07352570239588,41.395889,1332.1668507740114,-4.99655553905086,23,0.9013001785885794
2,3.7964880198429007,0.2263494219157667,4.2000957,2.7001731,40.08017496718812,41.420822,1326.628848592405,-5.538002181606544,24,0.8975533488634546
2,3.7967511527320497,0.2264947441604145,4.2000155,2.6999326,40.09653779430643,41.458263,1322.0965604005926,-4.532288191812313,25,0.8944869520721503
2,3.7975993388952016,0.2253806738885189,4.1999078,2.6999853,40.09176200755247,41.495701,1316.1096434871502,-5.986916913442428,26,0.8904364014371863
2,3.797634438405093,0.2258492239118808,4.200068,2.7000253,40.10482149881052,41.433331,1312.431446160358,-3.6781973267920876,27,0.8879478543714824
2,3.7980577401883617,0.2256735481878366,4.2000279,2.6999853,40.08770390756811,41.433331,1307.5124663866177,-4.918979773740375,28,0.8846198348024847
2,3.799319664907116,0.2243065099073073,4.1998677,2.6998651,40.07160010821236,41.420822,1300.05600865641,-7.456457730207603,29,0.8795750412918448
2,3.799370792399566,0.2249113810535795,4.1998277,2.6998651,40.12205009327497,41.47073,1296.1537013531129,-3.9023073032972206,30,0.876934868803447
2,3.79967433037466,0.2249417561835316,4.1999879,2.7001057,40.0971134135218,41.458263,1291.4733494816132,-4.680351871499624,31,0.873768297007137
2,3.8006570561946154,0.2237624567487974,4.1999879,2.6999853,40.074373368358025,41.495701,1286.0853876882984,-5.387961793314844,32,0.8701229796629008
2,3.800585478707707,0.2245071050586145,4.1998677,2.6999452,40.04597287114817,41.420822,1282.0675139902935,-4.017873698004905,33,0.8674046187612958
2,3.8038211501144006,0.2222944407352566,4.2001343,2.6999314,33.93106973850794,41.321014,1268.6109062675018,-13.45660772279166,35,0.858300321550551
2,3.802181962912393,0.2236600072536992,4.2000542,2.6999314,39.97851934932076,41.333481,1269.3071253518306,0.6962190843287317,36,0.8587713604333138
2,3.803900983232154,0.2217349316853231,4.2000942,2.6996908,27.18773403858768,42.032219,1260.1790721007724,-9.12805325105819,37,0.8525956204946081
2,3.8040246883888327,0.2215881684303426,4.199894,2.6999314,40.0123572941752,41.420822,1259.7036439135793,-0.47542818719307434,38,0.8522739614548458
2,3.80375574124838,0.2226827804224793,4.199934,2.6999314,40.0217395650986,41.395889,1255.9801781835563,-3.7234657300230083,39,0.8497547872797128
2,3.803911265015632,0.2228846519968709,4.2002144,2.6999714,40.0569733529701,41.420822,1252.5673080628635,-3.412870120692787,40,0.8474457518555895
2,3.804943393642393,0.2217778866233711,4.2001343,2.6998913,40.04285190541208,41.408356,1247.6908938548645,-4.876414207999005,41,0.84414653074527
2,3.804751669227776,0.2225853457509053,4.1998949,2.6999724,40.05138999020128,41.395889,1244.0997370853036,-3.591156769560939,42,0.8417168724514427
2,3.80481927407552,0.2230289661360447,4.199935,2.699852,40.01833768109873,41.345989,1240.3836677237323,-3.7160693615712717,43,0.8392027024153952
2,3.804994016090686,0.2231709103159717,4.2000551,2.6999724,40.02336333227747,41.345989,1236.9899688715443,-3.393698852187981,44,0.8369066376395935
2,3.806081282379421,0.2219251260301967,4.199975,2.7000926,40.00941999664166,41.383389,1232.858750508751,-4.131218362793334,45,0.8341115914740095
2,3.805562325670498,0.2231486104507548,4.199935,2.699852,39.98165289705303,41.296082,1229.7355532930387,-3.1231972157122527,46,0.8319985391888147
2,3.806026040368063,0.2232350722851062,4.1998615,2.6998186,40.01148199344546,41.321014,1222.9677996319456,-6.767753661093138,48,0.8274197001493635
2,3.800306734341984,0.2266221599018212,4.2001114,2.7000685,39.95490882146144,41.508163,1209.9824493764004,-12.9853502555452,50,0.8186342402067459
2,3.800602724740262,0.2283215815703742,4.1999507,2.699908,39.9975281189471,41.508163,1209.7642358389376,-0.21821353746281602,51,0.8184866041203417
2,3.804859717881306,0.2231110256301626,4.2001452,2.6999824,40.14795599834535,41.782658,1208.1802181164285,-1.5840177225090883,52,0.8174149099437786
2,3.8027111815885406,0.2271636461306,4.199945,2.6999424,40.14954898784844,41.670383,1203.766790668575,-4.4134274478535644,53,0.8144289304137918
2,3.8024670535334906,0.2280635450599668,4.199945,2.6998622,40.16649136614783,41.670383,1201.193627220164,-2.5731634484109236,54,0.8126880128446128
2,3.8069490707924274,0.2221880351761758,4.2000651,2.7000628,40.18329370447894,41.832565,1197.2563357933584,-3.9372914268055865,55,0.810024171251442
2,3.8042597364331874,0.226773871275335,4.2000651,2.7000227,40.19252902566293,41.720291,1192.042070640819,-5.214265152539383,56,0.8064963713287361
2,3.803737659919631,0.2278719472299202,4.2001052,2.6999023,40.19684681872302,41.68285,1189.7629551317182,-2.2791155091008477,57,0.8049543969024973
2,3.8044343621002352,0.227206057063774,4.2000651,2.6998622,40.20750999828339,41.757725,1186.662644626202,-3.100310505516063,58,0.8028568290109992
2,3.803779578347621,0.2286658058111667,4.2000651,2.6999424,40.21308665660914,41.732754,1182.5671994434324,-4.0954451827697085,59,0.8000859857998163
2,3.803884601993917,0.2288794544252849,4.2000251,2.7001028,40.18619894025759,41.68285,1178.9752490191684,-3.5919504242640414,60,0.7976557905453784
2,3.8070095177832233,0.225179939605939,4.2001181,2.699995,40.22130622375118,41.90744,1176.1994838987305,-2.7757651204378817,61,0.7957777993633302
2,3.804638629367356,0.2285384525109233,4.1999578,2.7000353,40.1823594979239,41.782658,1172.606185811109,-3.593298087621406,62,0.7933466923242881
2,3.8045404459467647,0.2289575704237696,4.2001181,2.6998749,40.18922459622885,41.657917,1169.0991236518937,-3.5070621592153657,63,0.7909739296717829
2,3.8089679004028887,0.2235556339082198,4.200038,2.6998749,40.250038345115925,41.919907,1167.051402835245,-2.0477208166487344,64,0.7895885092669194
2,3.80569533263619,0.2280849649502628,4.1999178,2.699955,40.24221676887619,41.795166,1161.8761222985154,-5.175280536729588,65,0.7860870850502079
2,3.805520071751348,0.2287925402226085,4.200038,2.7001956,40.25087117287915,41.670383,1157.818120001942,-4.058002296573477,66,0.7833415744615835
2,3.811134686991808,0.2202099735398521,4.1999302,2.7000074,40.24825622632883,41.869999,1162.9979190763029,5.179799074360972,67,0.7868460557719104
2,3.807914147495021,0.2254995541061067,4.2000504,2.7000074,40.23863462459782,41.807632,1154.7612533966058,-8.236665679697126,68,0.7812733992808918
2,3.807315917154056,0.2268096591053937,4.1998897,2.6998072,40.24635835026707,41.732754,1151.109271034355,-3.651982362250692,69,0.7788025883960643
2,3.812948101610101,0.2202893110224862,4.1999702,2.6999273,40.21145695231476,41.894974,1147.7319451770445,-3.3773258573105522,70,0.7765176010488883
2,3.809996863182364,0.2236508324780117,4.2000103,2.6998873,40.24164248022161,41.782658,1142.542866077698,-5.1890790993466,71,0.7730068411795566
2,3.808108455807002,0.2264748734764129,4.2000103,2.7000475,40.27396489173977,41.807632,1139.831497487347,-2.7113685903509577,72,0.7711724185670417
2,3.807179062181029,0.2273034656394311,4.1999302,2.7001278,40.24098088528659,41.770191,1140.9881009204946,1.1566034331476658,73,0.7719549383244177
2,3.798014065028879,0.2219430011251778,4.1999702,2.7000475,40.23812827775141,41.74522,1140.0138267947846,-0.9742741257100533,74,0.7712957765662742
2,3.8045758429366394,0.2285814430221262,4.1998496,2.6998472,40.22652283467015,41.632946,1153.6894416316088,13.675614836824252,75,0.7805482467711714
2,3.805003486967273,0.2287255075474055,4.2000904,2.6999273,40.249600732004176,41.657917,1145.9128115989922,-7.776630032616595,76,0.7752868352346644
2,3.805383561074035,0.2270737378463567,4.2000103,2.7000475,40.26056919326386,41.882507,1139.3237596944834,-6.5890519045087785,77,0.7708288999131147
3,3.7794980158979072,0.2369007827783396,4.1999931,2.6998932,40.05691171008478,40.821388,1477.310525731013,0.0,0,1.0
3,3.780238174108476,0.2368192605537108,4.1999531,2.6999333,40.03538557472672,40.795288,1467.2586561346152,-10.051869596397864,1,0.9931958315998433
3,3.7808873697006096,0.2366135815970576,4.2001538,2.7000134,40.05046945656287,40.783951,1459.5536342524028,-7.70502188221235,2,0.9879802579286276
3,3.78160169541434,0.2360874680786315,4.1998014,2.6997411,40.03315963064151,40.808922,1451.4236830824234,-8.12995116997945,3,0.982477047176131
3,3.782272688516935,0.2357508311757314,4.1998816,2.6999819,40.03896441417266,40.821388,1445.3238252566591,-6.099857825764275,4,0.9783480182959327
3,3.7829582303671456,0.2354131727187941,4.2000017,2.700022,40.04578033237944,40.808922,1439.4946904767132,-5.829134779945889,5,0.9744022434040484
3,3.783508919710171,0.2350839109050251,4.1999617,2.7002225,40.03253182726467,40.75898,1433.3560733136092,-6.1386171631040725,6,0.9702469781052605
3,3.784580574427328,0.2346009399384802,4.2000427,2.6999826,40.05720244516189,40.821388,1428.305981667521,-5.050091646088049,7,0.9668285419957708
3,3.785107143310805,0.2343241881859033,4.2000427,2.6999826,40.06698814955405,40.821388,1423.4163355400274,-4.889646127493734,8,0.9635187123815303
3,3.785664479470424,0.2339144547261428,4.1999626,2.7001431,40.07705519402292,40.858826,1418.5128725265558,-4.903463013471537,9,0.9601995300376253
3,3.786148453702495,0.2336190455193298,4.1999226,2.6999426,40.05755802482832,40.833893,1413.7122891566396,-4.8005833699162395,10,0.9569499875167387
3,3.786601220776185,0.2334023849559573,4.2000427,2.7000227,40.09270043167083,40.858826,1409.18547710373,-4.5268120529096905,11,0.9538857623764827
3,3.7871424729433847,0.2329678915381847,4.1999626,2.7000227,40.06959209493274,40.833893,1404.4272180421024,-4.758259061627541,12,0.9506648694235451
3,3.78758303856004,0.232754341494693,4.1999626,2.6998222,40.06063740198356,40.846359,1399.6391381184724,-4.788079923629994,13,0.9474237905574342
3,3.788105693334593,0.2323664282812769,4.199842,2.6999025,40.08897003546903,40.833893,1394.6446628691542,-4.994475249318157,14,0.9440430015071114
3,3.789215652399543,0.2314809296008567,4.1999569,2.6999369,40.121415677966105,40.946209,1384.0563403823649,-10.588322486789366,16,0.9368757050569964
3,3.790309471855904,0.2307814065616915,4.1998367,2.6998568,40.093701906996834,40.933743,1373.2553072952023,-10.801033087162523,18,0.9295644235768771
3,3.790944312629685,0.2303126480899765,4.2000265,2.6999264,40.11480715726079,40.933743,1367.962133111916,-5.293174183286283,19,0.9259814434984897
3,3.791543011058793,0.2298712312624736,4.1998687,2.699929,40.03998613538878,40.883797,1362.4716835646486,-5.490449547267417,20,0.9222649265904749
3,3.7918811743105914,0.2298997005973578,4.2001095,2.7000494,40.06359833434749,40.808922,1357.6187541772852,-4.852929387363474,21,0.9189799507490132
3,3.792634131405442,0.2291307601087875,4.2000251,2.6999252,40.10169880308202,40.908768,1351.7904395851765,-5.828314592108654,22,0.9150347310469978
3,3.792940991880342,0.2291165664963725,4.1999049,2.7000854,40.10802090741828,40.87133,1347.2542669332547,-4.536172651921788,23,0.91196416966338
3,3.7936013986575423,0.2285579799475532,4.2000284,2.6998482,40.11912328329131,40.946209,1342.371036527903,-4.883230405351696,24,0.9086586828883939
3,3.7938876763677594,0.228699558887105,4.1999884,2.6999283,40.13525760477114,40.908768,1337.6885895434534,-4.682446984449598,25,0.9054891075669613
3,3.794697360229711,0.227712375251828,4.1999888,2.6998887,40.13201200039605,40.983643,1331.9389227542283,-5.7496667892251025,26,0.9015971250155068
3,3.794767466480225,0.2281133286962349,4.1999488,2.6998887,40.1418930944895,40.933743,1328.2017089997237,-3.737213754504637,27,0.8990673835092955
3,3.795227681952889,0.22786377658075,4.200109,2.7000089,40.13281722618692,40.933743,1323.2222337285234,-4.979475271200272,28,0.8956967480305181
3,3.796242337482891,0.2267010645783887,4.1998687,2.6997683,40.12334612128192,40.958714,1317.0927945676356,-6.129439160887841,29,0.8915476953742698
3,3.79629407169824,0.2271937280427018,4.200109,2.7001293,40.16454325825022,40.983643,1313.6712515839386,-3.421542983697009,30,0.8892316332301895
3,3.79657600745206,0.2271831330592438,4.2001491,2.7000492,40.15144749377036,40.933743,1309.3467184204426,-4.324533163495971,31,0.8863043318347322
3,3.797435786419295,0.2261931921423764,4.1999888,2.7001293,40.13875504870973,41.008617,1303.7924509374402,-5.554267483002377,32,0.8825446161986077
3,3.800481093711358,0.224758667798328,4.1998758,2.7000563,33.93243356925704,40.908768,1286.7498620980853,-17.04258883935495,35,0.8710083896961113
3,3.798870432397541,0.2259280381396574,4.1999559,2.6998959,40.06757817694672,40.87133,1287.653813853368,0.9039517552828329,36,0.8716202798434691
3,3.8004306320318944,0.2241586904484601,4.1999559,2.7002568,27.332409848810837,41.582806,1278.86144203172,-8.792371821648203,37,0.8656686727381874
3,3.800332589706995,0.224412681551073,4.1999559,2.7000163,40.09705330528234,41.008617,1279.063789880533,0.20234784881313317,38,0.8658056431620006
3,3.8001822913563648,0.2252433047289115,4.199996,2.6998158,40.10961491152945,40.958714,1275.6111245862105,-3.4526652943225145,39,0.8634685141466814
3,3.800393675114108,0.2252903309446406,4.1998758,2.7000563,40.140047477316735,41.021122,1272.2145599456871,-3.3965646405233656,40,0.8611693599868999
3,3.801197516877168,0.2242641610214223,4.1998758,2.6998158,40.13149812057599,40.996151,1268.1374415608375,-4.077118384849655,41,0.8584095350795182
3,3.8009956820329074,0.2250389398733761,4.1999469,2.6999269,40.142894318189725,41.021122,1264.7529579231473,-3.3844836376902094,42,0.8561185586201069
